date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS10M,RH2M,PS,ALLSKY_SFC_SW_DWN,NDVI,temp_range,heat_index_approx
2023-06-18,29.03,33.11,25.91,20.6,3.05,79.25,100.71,15.94,0.374952498212904,7.199999999999999,39.489301494520895
2023-06-19,29.32,34.03,25.4,9.37,2.81,75.24,100.69,17.03,0.3675200950730072,8.630000000000003,39.417442483808806
2023-06-20,29.3,34.4,25.39,3.62,2.76,74.17,100.71,20.62,0.3798907842360351,9.009999999999998,39.24238903581601
2023-06-21,28.84,33.18,25.4,7.62,1.95,74.96,100.8,22.13,0.32826604250808333,7.780000000000001,38.625170624822935
2023-06-22,30.43,36.6,25.17,0.58,2.32,68.08,100.76,22.58,0.36477542408863467,11.43,40.166934493326856
2023-06-23,31.43,37.95,25.37,2.37,2.35,65.94,100.62,25.67,0.3572917322470543,12.580000000000002,41.41291582606222
2023-06-24,30.15,36.29,26.01,3.7,3.94,68.81,100.59,21.58,0.3691831738245769,10.279999999999998,39.8350883510675
2023-06-25,29.69,35.3,25.08,0.73,2.74,66.91,100.6,21.4,0.3483372027632305,10.219999999999999,38.862600855408594
2023-06-26,27.94,32.62,25.01,2.22,3.21,73.78,100.69,17.8,0.3426992870513052,7.609999999999996,37.08146448754023
2023-06-27,29.11,35.47,23.89,0.21,2.48,69.58,100.67,23.02,0.36499894961813406,11.579999999999998,38.33554319932942
2023-06-28,29.15,33.47,25.93,10.66,1.86,77.18,100.72,22.6,0.38378850861846264,7.539999999999999,39.40684757740194
2023-06-29,30.4,35.78,26.22,6.04,2.5,72.36,100.62,22.61,0.37626838532629114,9.560000000000002,40.73135390898987
2023-06-30,29.58,33.81,26.32,2.73,2.74,78.4,100.53,21.97,0.3554665261020205,7.490000000000002,40.26005553205582
2023-07-01,29.72,34.58,26.14,3.27,2.6,76.81,100.58,18.82,0.3850679091191592,8.439999999999998,40.26792923585277
2023-07-02,28.34,31.2,26.55,10.94,2.91,86.89,100.64,21.56,0.36435118917947945,4.649999999999999,39.35888672347633
2023-07-03,28.41,31.55,26.27,1.7,3.68,80.68,100.75,16.77,0.39603546138762413,5.280000000000001,38.682983276284546
2023-07-04,28.62,32.45,25.37,4.66,2.9,78.4,100.79,16.02,0.36883898997759856,7.080000000000002,38.72484149043231
2023-07-05,28.43,32.34,24.87,10.42,1.66,75.1,100.79,21.3,0.37949102070073115,7.470000000000002,38.003574184306956
2023-07-06,29.88,35.67,24.36,4.0,2.14,71.45,100.81,24.0,0.4229368259850639,11.310000000000002,39.78234496687021
2023-07-07,30.72,37.01,25.09,0.73,2.56,70.47,100.73,24.31,0.39340000109262885,11.919999999999998,40.966855123509575
2023-07-08,28.95,31.81,26.69,20.8,2.53,82.16,100.78,16.28,0.37958448939169376,5.119999999999997,39.74340635117662
2023-07-09,28.06,31.19,25.79,19.38,2.51,87.16,100.71,10.44,0.426180678438602,5.400000000000002,38.934887559804345
2023-07-10,28.49,32.36,25.74,6.38,3.26,81.5,100.72,14.99,0.4284530514983259,6.620000000000001,38.91561683924657
2023-07-11,28.53,32.16,25.86,13.24,2.26,83.2,100.77,20.47,0.38749758395463674,6.299999999999997,39.197772693276384
2023-07-12,29.1,32.61,25.59,3.25,2.17,79.68,100.78,23.52,0.40720426418289757,7.02,39.65860151129944
2023-07-13,29.56,34.48,25.24,1.27,3.12,76.9,100.74,24.31,0.3988851654990636,9.239999999999998,40.023684418857506
2023-07-14,29.05,33.5,25.09,0.5,3.89,77.75,100.73,22.02,0.4359329296852905,8.41,39.323181222209605
2023-07-15,28.73,33.93,24.68,2.46,4.54,76.31,100.58,22.6,0.39390992466524766,9.25,38.62825705232423
2023-07-16,27.9,31.73,24.95,1.7,4.64,80.13,100.48,15.72,0.3978420970450944,6.780000000000001,37.80516049970923
2023-07-17,27.52,31.29,24.66,2.65,4.7,79.57,100.37,18.43,0.40506389198600135,6.629999999999999,37.14051652338998
2023-07-18,27.92,32.56,24.42,0.52,4.91,76.7,100.4,15.14,0.3772470956463065,8.14,37.412205939875676
2023-07-19,27.84,32.82,24.47,1.18,4.79,73.3,100.43,16.38,0.41782407325280146,8.350000000000001,36.869291026869206
2023-07-20,26.99,29.92,24.2,7.75,2.97,81.02,100.47,16.71,0.3896831268041154,5.720000000000002,36.48689185769468
2023-07-21,27.87,32.05,24.33,8.4,2.59,81.71,100.64,14.3,0.37467532922510505,7.719999999999999,37.952850354212465
2023-07-22,26.4,28.28,24.59,21.03,3.26,87.79,100.77,18.29,0.4270567828931044,3.6900000000000013,36.340019446163005
2023-07-23,27.05,29.96,24.89,13.58,3.04,86.75,100.74,16.77,0.44010486769387586,5.07,37.2543463504582
2023-07-24,28.03,32.0,24.56,20.44,2.73,82.92,100.59,18.85,0.453794284246261,7.440000000000001,38.35783989352775
2023-07-25,28.37,32.43,25.17,8.31,3.86,81.92,100.65,19.32,0.40262274694570654,7.259999999999998,38.776709976837076
2023-07-26,28.23,32.6,24.49,2.44,3.95,80.84,100.72,18.42,0.42124520353083256,8.110000000000003,38.416436527398965
2023-07-27,28.63,33.61,24.18,0.34,4.59,78.6,100.63,23.6,0.42221259931365096,9.43,38.7664840298368
2023-07-28,28.87,33.27,25.2,0.04,4.87,79.38,100.41,18.35,0.40027953710817576,8.070000000000004,39.25012716924258
2023-07-29,28.69,32.81,25.41,3.85,4.32,81.69,100.39,18.21,0.4099222227587951,7.400000000000002,39.26161661573184
2023-07-30,27.91,31.43,25.71,14.18,3.76,84.69,100.45,11.09,0.44241876291897364,5.719999999999999,38.38493227054233
2023-07-31,28.21,31.41,25.74,5.15,3.61,84.88,100.58,12.5,0.4151038254037705,5.670000000000002,38.893095567867356
2023-08-01,28.84,32.83,25.82,7.14,3.52,80.46,100.65,18.36,0.41679958442256143,7.009999999999998,39.343132717092494
2023-08-02,28.11,31.14,25.54,4.1,3.2,82.29,100.71,11.64,0.42128773535613434,5.600000000000001,38.40713690409542
2023-08-03,26.57,29.4,24.69,20.0,3.73,83.5,100.75,14.24,0.4263714845638568,4.709999999999997,36.11929141951259
2023-08-04,27.62,30.67,25.16,8.36,3.51,86.7,100.89,18.02,0.45901250476351385,5.510000000000002,38.16390974613877
2023-08-05,28.45,32.91,25.08,0.98,3.23,81.86,100.94,19.64,0.42386369672158675,7.829999999999998,38.89742622189874
2023-08-06,28.09,31.7,24.71,3.91,3.22,84.07,100.74,18.99,0.42971816591583734,6.989999999999998,38.597654408204754
2023-08-07,27.78,32.1,24.86,1.32,3.64,81.83,100.68,14.96,0.41892508315931876,7.240000000000002,37.824882115662874
2023-08-08,27.64,31.81,24.29,4.11,3.59,81.05,100.76,21.75,0.39975254746503197,7.52,37.50829406283133
2023-08-09,27.96,32.5,24.03,5.5,3.09,79.22,100.86,20.29,0.4100940579462155,8.469999999999999,37.78691557871337
2023-08-10,28.74,33.68,24.35,0.52,2.98,78.34,100.81,23.85,0.41313908714590125,9.329999999999998,38.90744860869005
2023-08-11,29.07,34.39,24.45,10.51,3.61,78.78,100.66,23.54,0.39152544921564497,9.940000000000001,39.49129268717421
2023-08-12,28.21,31.72,24.95,9.13,3.26,83.14,100.64,20.23,0.39103702177935173,6.77,38.674097143172624
2023-08-13,28.56,32.91,24.75,3.06,3.39,80.94,100.6,23.09,0.3888102527963764,8.159999999999997,38.956044637731694
2023-08-14,29.1,34.18,24.89,2.67,3.58,79.55,100.6,22.34,0.38543692297894316,9.29,39.64137487730761
2023-08-15,27.68,31.39,24.59,2.05,3.02,84.72,100.72,19.52,0.4340258483782969,6.800000000000001,38.01921920965127
2023-08-16,28.68,33.42,24.49,0.23,2.94,77.88,100.71,19.38,0.4302068238744366,8.930000000000003,38.75273047015538
2023-08-17,28.58,33.39,24.45,3.67,3.24,78.21,100.72,22.3,0.45162865887546727,8.940000000000001,38.63703896250842
2023-08-18,28.4,33.64,24.44,1.16,3.47,77.6,100.66,24.54,0.4338830320341261,9.2,38.275080515176356
2023-08-19,29.15,34.12,24.07,0.51,3.11,75.23,100.56,24.61,0.41445940901665707,10.049999999999997,39.14770203741835
2023-08-20,28.22,31.9,25.58,8.78,3.59,82.62,100.5,21.86,0.40594911787162347,6.32,38.624687974069985
2023-08-21,28.29,32.55,24.93,10.79,2.79,82.69,100.58,19.15,0.38256566802395986,7.619999999999997,38.74589524318029
2023-08-22,27.57,30.48,25.32,16.56,2.62,85.98,100.72,18.57,0.40537911131983195,5.16,37.99589835602753
2023-08-23,28.34,33.2,24.11,8.86,3.27,81.13,100.67,18.62,0.348935088683263,9.090000000000003,38.62843687277747
2023-08-24,28.5,33.2,24.63,7.72,3.1,81.78,100.66,20.72,0.3947147266751155,8.570000000000004,38.96749722848963
2023-08-25,28.42,33.2,24.46,8.11,3.04,81.8,100.7,21.13,0.41443252437940337,8.740000000000002,38.84163224525689
2023-08-26,28.4,33.01,24.88,0.79,3.62,81.22,100.72,19.3,0.38745297203473666,8.129999999999999,38.73574793096165
2023-08-27,28.18,32.94,24.39,0.06,3.69,78.67,100.65,21.73,0.41804796421874785,8.549999999999997,38.064265366938116
2023-08-28,28.46,33.55,24.51,0.04,3.37,78.26,100.51,22.07,0.40827455101124216,9.039999999999996,38.4537639919032
2023-08-29,28.6,33.53,24.61,0.63,2.99,79.69,100.46,18.3,0.35858674955750763,8.920000000000002,38.859223928929985
2023-08-30,28.54,32.21,25.59,5.26,2.47,83.53,100.56,19.73,0.39605591530081946,6.620000000000001,39.256289316884136
2023-08-31,28.49,32.23,25.26,22.93,2.7,83.45,100.6,20.19,0.388850523456376,6.969999999999995,39.16506411331443
2023-09-01,28.43,32.2,25.48,6.41,3.0,84.25,100.59,18.42,0.39276481377698114,6.720000000000002,39.169995007028774
2023-09-02,27.82,31.49,25.04,6.98,3.45,83.26,100.48,20.31,0.4026409513042703,6.449999999999999,38.06425463286658
2023-09-03,28.55,33.56,23.91,6.35,2.81,80.38,100.33,22.92,0.37844059370722666,9.650000000000002,38.86814088344646
2023-09-04,28.48,33.38,24.85,13.67,3.09,83.34,100.32,20.01,0.3890059761707785,8.530000000000001,39.13481788153413
2023-09-05,28.42,32.52,25.25,7.96,3.32,83.43,100.51,17.68,0.3738745235087171,7.270000000000003,39.04930046725895
2023-09-06,27.74,30.34,25.39,1.96,2.8,83.84,100.73,15.79,0.35846818357992255,4.949999999999999,38.007662686634355
2023-09-07,28.29,32.75,24.49,2.99,3.18,81.74,100.77,13.99,0.37919097519914996,8.260000000000002,38.625770675747454
2023-09-08,28.08,31.57,25.21,4.72,3.03,86.06,100.68,18.3,0.38343486084418354,6.359999999999999,38.83012961926832
2023-09-09,26.9,29.41,25.09,5.57,3.63,88.34,100.55,21.5,0.3803378527685989,4.32,37.200437481082716
2023-09-10,27.6,31.58,24.26,17.83,3.68,85.11,100.52,13.11,0.379745799398316,7.319999999999997,37.938478180805404
2023-09-11,28.14,31.88,25.55,4.4,4.01,83.63,100.61,16.53,0.37656980332590273,6.329999999999998,38.623068315694184
2023-09-12,27.17,29.6,25.44,6.45,3.51,87.46,100.79,14.38,0.41164630268753877,4.16,37.530387819677706
2023-09-13,27.34,30.41,24.92,12.95,3.02,87.13,100.81,17.26,0.3873281885002996,5.489999999999998,37.76441126917113
2023-09-14,27.43,31.4,24.44,9.93,3.34,84.71,100.8,17.59,0.40383231338319286,6.959999999999997,37.618303740969914
2023-09-15,26.63,30.25,24.09,10.94,3.47,87.86,100.69,15.23,0.42204135698084494,6.16,36.71340426360084
2023-09-16,26.63,30.11,23.93,7.4,2.65,85.08,100.65,18.5,0.38249207060118917,6.18,36.394352774267695
2023-09-17,27.81,31.78,24.67,17.99,2.83,85.25,100.6,19.98,0.42381416652698856,7.109999999999999,38.29299692098735
2023-09-18,27.64,30.63,25.4,10.1,2.16,85.46,100.8,15.64,0.41752373356244427,5.23,38.04523640480649
2023-09-19,27.76,31.31,24.99,3.26,1.84,81.79,100.95,17.63,0.3825963535982277,6.32,37.788282379707056
2023-09-20,28.63,31.85,24.64,9.25,1.51,80.41,100.87,21.46,0.4083387984917144,7.210000000000001,38.99990688090557
2023-09-21,28.8,31.98,25.77,22.3,1.47,83.35,100.81,21.46,0.42598681416632883,6.210000000000001,39.65526656900095
2023-09-22,28.42,31.55,25.8,17.66,1.46,85.35,100.74,21.31,0.4434534389880374,5.75,39.29391579624298
2023-09-23,28.02,31.27,25.31,3.43,1.67,86.94,100.71,18.76,0.4362333940313783,5.960000000000001,38.84224473766281
2023-09-24,28.64,32.46,25.4,1.09,1.86,84.21,100.62,17.27,0.4428387880731318,7.060000000000002,39.50625255361003
2023-09-25,29.12,32.42,26.23,10.67,1.47,82.17,100.5,18.05,0.4137090424790677,6.190000000000001,40.02112297173424
2023-09-26,26.74,29.12,24.84,23.23,3.0,88.41,100.53,13.96,0.4302556273901266,4.280000000000001,36.95228591855829
2023-09-27,26.89,29.12,24.33,29.39,3.47,89.98,100.47,14.13,0.4712261804240669,4.790000000000003,37.37551135888151
2023-09-28,27.35,29.71,25.55,21.68,4.03,91.3,100.63,13.8,0.4391736461515821,4.16,38.27970363390163
2023-09-29,27.59,30.89,25.61,5.7,3.71,87.02,100.94,18.43,0.4479283027837348,5.280000000000001,38.1543260537981
2023-09-30,27.81,31.33,24.84,7.7,2.41,86.13,100.99,18.61,0.4615984576866151,6.489999999999998,38.401208502107224
2023-10-01,28.14,32.63,24.35,3.23,2.42,84.2,100.87,19.93,0.41526116824635256,8.280000000000001,38.694518141593335
2023-10-02,28.21,32.57,24.34,1.09,2.5,83.2,100.9,16.53,0.438686807671248,8.23,38.68164881298968
2023-10-03,26.99,29.51,25.12,17.78,2.61,91.16,100.9,17.74,0.4365786841377181,4.390000000000001,37.6754685478579
2023-10-04,26.74,29.33,25.06,12.28,2.64,91.73,100.87,12.63,0.42817650744601793,4.27,37.33578087670345
2023-10-05,27.57,30.37,25.11,7.32,1.92,89.23,100.69,17.44,0.4489775951275491,5.260000000000002,38.389991978464025
2023-10-06,27.47,30.1,25.26,10.75,2.45,89.74,100.73,12.91,0.46193157526464945,4.84,38.28851384303002
2023-10-07,27.7,31.19,25.06,3.66,2.43,86.93,100.85,16.66,0.4477013027104621,6.130000000000003,38.32130127176009
2023-10-08,27.08,29.87,24.57,5.68,2.12,88.76,101.0,14.39,0.44570564287883363,5.300000000000001,37.53913980609862
2023-10-09,27.14,30.41,24.41,14.13,2.28,86.56,101.03,19.09,0.4859123218501595,6.0,37.37578932315672
2023-10-10,27.41,31.04,24.73,15.84,1.42,88.09,100.96,14.58,0.45751178611545545,6.309999999999999,37.99245739307351
2023-10-11,27.76,30.47,25.35,5.73,2.38,88.93,100.99,15.51,0.42246597067804953,5.119999999999997,38.66371869455127
2023-10-12,28.07,31.26,25.36,2.29,2.7,86.27,101.08,16.33,0.44869632732637915,5.900000000000002,38.84010069883592
2023-10-13,28.9,33.04,25.25,1.17,1.83,79.92,101.04,20.36,0.4204840843196873,7.789999999999999,39.36886597802915
2023-10-14,28.44,32.04,25.21,0.38,1.76,82.07,100.9,21.58,0.4067861758373304,6.829999999999998,38.90815908816736
2023-10-15,28.49,32.16,24.98,5.47,1.48,83.45,100.78,19.03,0.4270580703061486,7.179999999999996,39.16506411331443
2023-10-16,28.06,32.0,25.6,3.92,2.4,83.55,100.87,15.62,0.44285070651135583,6.399999999999999,38.48447057849533
2023-10-17,28.08,31.92,24.76,0.3,2.51,80.32,100.93,18.89,0.38648018586796884,7.16,38.11312120636337
2023-10-18,28.48,32.35,24.1,1.04,1.28,79.04,100.98,15.57,0.42255382218753773,8.25,38.58507325841682
2023-10-19,28.89,32.5,25.4,2.48,1.15,80.31,100.98,15.14,0.37007921151556533,7.100000000000001,39.40387835140169
2023-10-20,28.26,31.59,25.7,4.14,1.42,84.32,100.99,19.14,0.37642240182322856,5.890000000000001,38.903458917920375
2023-10-21,26.8,28.98,25.31,20.82,2.57,89.29,101.12,13.18,0.3948921307651431,3.6700000000000017,37.15031908357382
2023-10-22,26.82,29.88,24.15,5.45,2.1,87.02,101.21,18.88,0.4097303539156605,5.73,36.91902903140023
2023-10-23,27.99,31.8,24.12,0.28,1.82,81.54,101.14,19.48,0.37227819456142613,7.68,38.122365412664365
2023-10-24,28.11,30.77,25.02,3.78,1.9,81.82,101.04,18.05,0.3506360740918819,5.75,38.348324723454695
2023-10-25,28.26,31.55,25.2,2.25,1.67,82.79,101.02,15.72,0.3507417699538376,6.350000000000001,38.710331639167784
2023-10-26,27.97,31.19,25.23,2.03,1.25,84.6,100.98,17.74,0.3532187461641515,5.960000000000001,38.470388128478426
2023-10-27,27.97,31.05,25.05,3.4,1.65,84.11,100.99,17.62,0.3406505929369085,6.0,38.409570277616076
2023-10-28,28.78,32.35,25.62,3.71,0.74,79.35,100.96,17.35,0.28151137529581816,6.73,39.10237751916232
2023-10-29,27.61,30.3,25.64,5.32,1.0,87.6,100.96,11.58,0.3042357957754098,4.66,38.25715114733029
2023-10-30,26.88,28.82,25.4,8.02,1.48,91.5,100.97,15.07,0.3080167011334354,3.4200000000000017,37.536388659568985
2023-10-31,26.87,30.04,24.49,1.85,2.88,87.38,101.14,14.85,0.37084799311450545,5.550000000000001,37.040593814992505
2023-11-01,27.22,31.58,23.85,0.09,3.15,83.88,101.16,19.4,0.3224940545287209,7.729999999999997,37.18541354603219
2023-11-02,27.78,31.12,23.78,0.19,1.29,77.3,101.08,16.53,0.28249502512773245,7.34,37.26881079727166
2023-11-03,28.87,32.89,24.0,0.04,1.19,74.93,100.86,19.4,0.27591006081186714,8.89,38.66822283687763
2023-11-04,28.75,32.73,24.97,5.87,1.16,79.35,100.85,15.63,0.2956071571096139,7.759999999999998,39.05448936244614
2023-11-05,28.8,32.47,26.05,9.81,1.38,82.59,100.97,16.45,0.24775619328735554,6.419999999999998,39.55628633393867
2023-11-06,28.91,32.97,25.22,4.79,1.31,79.63,101.0,19.53,0.26195651557816646,7.75,39.3469043805175
2023-11-07,28.39,31.24,24.95,6.48,1.29,82.17,100.99,18.25,0.256668873448641,6.289999999999999,38.84058073039303
2023-11-08,28.42,31.76,24.88,2.7,1.21,81.65,100.95,18.88,0.2767948524963818,6.880000000000003,38.82252167268001
2023-11-09,27.57,29.95,25.56,6.94,1.51,87.48,100.97,11.03,0.2321179283761673,4.390000000000001,38.17778772022899
2023-11-10,28.22,31.23,25.38,3.14,1.6,85.91,101.07,15.72,0.27118127834965317,5.850000000000001,39.039011666089955
2023-11-11,28.27,30.92,25.57,7.61,1.3,85.28,101.14,15.27,0.25626060258290756,5.350000000000001,39.040885637326525
2023-11-12,27.66,30.8,25.28,3.34,2.13,87.98,101.13,14.42,0.2705197377056242,5.52,38.38455857314446
2023-11-13,27.94,31.82,24.42,0.76,2.02,86.68,101.13,16.95,0.253221423395291,7.399999999999999,38.67979590376778
2023-11-14,26.86,30.64,23.66,0.1,3.83,85.75,101.22,17.69,0.2697754768208817,6.98,36.83501807690156
2023-11-15,26.9,31.26,23.32,0.02,3.18,84.65,101.29,16.46,0.24851690512203295,7.940000000000001,36.77018375338071
2023-11-16,26.74,30.72,23.06,1.22,4.01,86.0,101.37,17.24,0.2649757012554926,7.66,36.673905542314365
2023-11-17,23.01,27.35,19.91,0.47,4.65,78.45,101.6,15.71,0.2008876733117523,7.440000000000001,30.26702125036973
2023-11-18,22.13,27.55,17.53,0.0,3.36,77.36,101.53,19.6,0.2454280290933245,10.02,28.914560973328374
2023-11-19,22.01,27.75,17.18,0.0,3.3,79.1,101.41,18.71,0.25427224428264067,10.57,28.896703866587163
2023-11-20,23.02,29.26,17.63,0.0,3.23,80.82,101.31,21.15,0.20814870549727515,11.630000000000003,30.50077475148344
2023-11-21,24.02,30.25,18.14,0.0,2.61,80.02,101.12,20.56,0.21284311225333347,12.11,31.885993469418395
2023-11-22,24.94,30.62,19.61,0.0,2.43,79.15,101.01,20.42,0.17365650663864188,11.010000000000002,33.15991546529859
2023-11-23,25.81,31.13,20.75,0.0,2.58,81.52,100.96,18.32,0.21521819663973166,10.379999999999999,34.72439566445178
2023-11-24,26.07,30.72,22.59,0.0,3.77,81.63,101.06,19.82,0.22625231963347164,8.129999999999999,35.13455461037882
2023-11-25,25.0,29.64,21.46,0.0,3.23,81.15,101.14,17.95,0.20049932712940205,8.18,33.45775944820166
2023-11-26,25.93,30.28,22.04,0.83,3.2,83.42,101.17,15.96,0.21276980366173706,8.240000000000002,35.11708060386696
2023-11-27,25.92,30.48,22.88,0.09,3.84,81.93,101.14,14.48,0.2041761393061691,7.600000000000001,34.937658185253284
2023-11-28,24.13,29.18,19.92,0.0,3.62,78.87,101.1,15.8,0.20284304522582733,9.259999999999998,31.93420546103356
2023-11-29,24.8,30.68,19.68,0.0,2.8,79.05,101.12,14.69,0.17958909938219492,11.0,32.94137976729818
2023-11-30,26.22,31.82,21.26,0.0,2.95,82.39,101.13,17.24,0.21495679845303153,10.559999999999999,35.450232982627384
2023-12-01,26.38,29.04,23.91,3.01,3.22,87.6,101.04,16.57,0.1903519375986709,5.129999999999999,36.28683757824707
2023-12-02,26.63,31.03,23.29,0.63,3.27,84.68,101.06,16.49,0.18918086680195587,7.740000000000002,36.34844608515501
2023-12-03,26.97,30.7,24.04,2.3,3.32,84.66,101.1,17.55,0.2254667782837511,6.66,36.88193730386887
2023-12-04,26.93,30.7,23.74,0.96,2.59,85.39,101.07,14.84,0.19202948289313898,6.960000000000001,36.903994437747215
2023-12-05,28.07,32.06,24.03,0.85,1.83,80.28,101.0,15.73,0.1944574523650457,8.030000000000001,38.09229841315113
2023-12-06,27.96,32.38,23.61,1.53,1.86,81.54,101.06,17.86,0.19628129726592802,8.770000000000003,38.07470204857724
2023-12-07,26.55,30.75,23.34,0.27,3.46,80.27,101.13,17.46,0.20754445598650778,7.41,35.719113396821214
2023-12-08,27.21,31.97,22.33,0.0,1.66,75.98,101.11,18.19,0.21009589028795986,9.64,36.23157073715969
2023-12-09,28.14,32.39,23.43,0.0,1.11,71.28,100.97,18.39,0.1837392663592607,8.96,37.074988754546
2023-12-10,28.04,32.83,23.19,0.0,1.37,70.89,100.86,18.84,0.19451312053705694,9.639999999999997,36.874615416137196
2023-12-11,27.89,32.79,23.74,0.06,1.44,76.68,100.93,17.99,0.1784663717600094,9.05,37.36317899122882
2023-12-12,28.05,33.19,23.21,0.0,2.2,76.15,100.93,18.13,0.1591642307820294,9.979999999999997,37.54565725140886
2023-12-13,27.54,32.08,24.55,0.0,2.45,80.51,101.07,16.24,0.17257031932177447,7.529999999999998,37.2855358036349
2023-12-14,27.47,32.15,22.78,0.0,2.31,77.35,101.12,17.36,0.15187613572416253,9.369999999999997,36.794850075310585
2023-12-15,28.5,33.61,23.14,0.0,1.89,70.7,101.07,18.28,0.15008029563468978,10.469999999999999,37.549303669041535
2023-12-16,28.1,33.7,23.0,0.0,2.57,73.18,101.03,18.4,0.1254603984660045,10.700000000000003,37.25186264697974
2023-12-17,25.68,31.44,22.04,0.02,3.49,75.49,101.16,18.9,0.15347635591390452,9.400000000000002,33.87177007593467
2023-12-18,25.51,31.98,20.01,0.0,3.01,76.23,101.25,19.57,0.12855072392696126,11.969999999999999,33.69921654271303
2023-12-19,26.77,33.02,21.49,0.0,2.93,74.89,101.23,19.27,0.13564200053222644,11.530000000000005,35.43582994978493
2023-12-20,26.63,32.57,22.29,0.0,3.74,72.5,101.18,19.51,0.15753887212494347,10.280000000000001,34.950587401673815
2023-12-21,23.55,29.84,18.44,0.0,4.18,68.14,101.36,20.11,0.17421376810034397,11.399999999999999,30.06181784858383
2023-12-22,21.02,27.41,15.86,0.0,4.75,66.29,101.62,19.78,0.15013877757004698,11.55,26.45269377234916
2023-12-23,20.61,27.48,14.69,0.0,4.23,66.4,101.72,19.42,0.18482323217327482,12.790000000000001,25.91637301699934
2023-12-24,21.42,25.83,17.32,0.0,4.12,67.77,101.77,11.45,0.12189989680757381,8.509999999999998,27.11170100004269
2023-12-25,21.76,27.22,16.73,0.0,3.91,65.54,101.66,15.08,0.19408624963197965,10.489999999999998,27.379879690041193
